,x,y,z,label
33,-1.1297617332913317,-2.683682033209314,-2.0834245385350867,0
34,-1.1185233471718024,-2.605254878510257,-2.075846887241859,0
35,-1.1747152777694494,-2.648825520009733,-2.0379586307757185,0
36,-1.185953663888979,-2.6662537766095236,-2.0455362820689467,0
37,-1.1410001194108612,-2.648825520009733,-2.0834245385350867,0
38,-1.1971920500085083,-2.605254878510257,-2.0682692359486308,0
39,-1.0623314165741553,-2.648825520009733,-2.0606915846554026,0
40,-1.16347689164992,-2.6749679049094186,-1.9924927230163503,0
41,-1.1185233471718024,-2.6662537766095236,-2.0228033281892626,0
42,-1.16347689164992,-2.657539648309628,-2.091002189828315,0
43,-1.1522385055303905,-2.6662537766095236,-2.075846887241859,0
44,-1.1522385055303905,-2.6226831351100475,-2.0606915846554026,0
45,-1.1410001194108612,-2.596540750210362,-2.0379586307757185,0
46,-1.185953663888979,-2.657539648309628,-2.053113933362175,0
47,-1.1185233471718024,-2.605254878510257,-2.0606915846554026,0
48,-1.1185233471718024,-2.6313972634099425,-2.098579841121543,0
49,-1.1185233471718024,-2.6313972634099425,-1.9773374204298941,0
50,-1.1410001194108612,-2.6749679049094186,-2.0682692359486308,0
51,-1.107284961052273,-2.605254878510257,-2.0682692359486308,0
52,-1.1410001194108612,-2.648825520009733,-2.0379586307757185,0
53,-1.1185233471718024,-2.648825520009733,-2.1061574924147712,0
54,-1.1185233471718024,-2.657539648309628,-2.0228033281892626,0
55,-1.16347689164992,-2.701110289809104,-2.0606915846554026,0
56,-1.185953663888979,-2.6313972634099425,-2.075846887241859,0
57,-1.1185233471718024,-2.6662537766095236,-2.0682692359486308,0
58,-1.1410001194108612,-2.6139690068101524,-2.0303809794824907,0
59,-1.1410001194108612,-2.6226831351100475,-2.075846887241859,0
60,-1.16347689164992,-2.6749679049094186,-2.053113933362175,0
61,-1.1297617332913317,-2.605254878510257,-2.0606915846554026,0
62,-1.1747152777694494,-2.6313972634099425,-2.0682692359486308,0
63,-1.1747152777694494,-2.6662537766095236,-2.0228033281892626,0
64,-1.0960465749327435,-2.6226831351100475,-2.0606915846554026,0
65,-1.1297617332913317,-2.6313972634099425,-2.0606915846554026,0
66,-1.16347689164992,-2.6226831351100475,-2.0455362820689467,0
67,-1.185953663888979,-2.6226831351100475,-2.0303809794824907,0
68,-1.1185233471718024,-2.657539648309628,-2.0682692359486308,0
69,-1.1522385055303905,-2.640111391709838,-2.075846887241859,0
70,-1.1410001194108612,-2.648825520009733,-1.931871512670526,0
71,-1.1522385055303905,-2.6139690068101524,-2.3031764260387004,0
72,-1.0173778720960376,-2.657539648309628,-2.0000703743095785,0
73,-1.2309072083670967,-2.6749679049094186,-2.1288904462944553,0
74,-1.16347689164992,-2.640111391709838,-1.9924927230163503,0
75,-1.1747152777694494,-2.692396161509209,-2.098579841121543,0
76,-1.0848081888132142,-2.648825520009733,-2.0682692359486308,0
77,-1.1297617332913317,-2.6662537766095236,-2.075846887241859,0
78,-1.107284961052273,-2.692396161509209,-2.075846887241859,0
79,-1.1410001194108612,-2.648825520009733,-2.0303809794824907,0
80,-1.0848081888132142,-2.6662537766095236,-2.075846887241859,0
81,-1.1410001194108612,-2.7446809313085803,-2.091002189828315,0
82,-1.1522385055303905,-2.657539648309628,-2.0682692359486308,0
83,-1.1971920500085083,-2.692396161509209,-2.075846887241859,0
84,-1.1297617332913317,-2.657539648309628,-2.0379586307757185,0
85,-1.1185233471718024,-2.6226831351100475,-2.098579841121543,0
86,-1.0848081888132142,-2.6749679049094186,-2.0682692359486308,0
87,-1.1522385055303905,-2.657539648309628,-2.053113933362175,0
88,-1.16347689164992,-2.6749679049094186,-2.0228033281892626,0
89,-1.107284961052273,-2.648825520009733,-2.0606915846554026,0
90,-1.185953663888979,-2.6662537766095236,-2.1061574924147712,0
91,-1.107284961052273,-2.6226831351100475,-2.0379586307757185,0
92,-1.2309072083670967,-2.657539648309628,-2.075846887241859,0
93,-1.1971920500085083,-2.683682033209314,-2.0606915846554026,0
94,-1.1522385055303905,-2.640111391709838,-2.0303809794824907,0
95,-1.1522385055303905,-2.640111391709838,-2.0682692359486308,0
96,-1.1522385055303905,-2.648825520009733,-2.053113933362175,0
97,-1.16347689164992,-2.6226831351100475,-2.0606915846554026,0
98,-1.1410001194108612,-2.657539648309628,-2.0455362820689467,0
99,-1.1522385055303905,-2.605254878510257,-2.0834245385350867,0
100,-1.1185233471718024,-2.6313972634099425,-2.053113933362175,0
101,-1.1410001194108612,-2.6662537766095236,-2.098579841121543,0
102,-1.1185233471718024,-2.683682033209314,-2.007648025602806,0
103,-1.1971920500085083,-2.657539648309628,-2.0606915846554026,0
104,-1.1185233471718024,-2.657539648309628,-2.0606915846554026,0
105,-1.16347689164992,-2.6662537766095236,-2.098579841121543,0
106,-1.107284961052273,-2.657539648309628,-2.0303809794824907,0
107,-1.107284961052273,-2.648825520009733,-2.0455362820689467,0
108,-1.1297617332913317,-2.6749679049094186,-2.098579841121543,0
109,-1.1185233471718024,-2.6226831351100475,-2.053113933362175,0
110,-1.1747152777694494,-2.6226831351100475,-2.053113933362175,0
111,-1.1522385055303905,-2.605254878510257,-2.1061574924147712,0
112,-1.1297617332913317,-2.683682033209314,-2.091002189828315,0
113,-1.16347689164992,-2.6662537766095236,-2.075846887241859,0
114,-1.16347689164992,-2.640111391709838,-2.053113933362175,0
115,-1.1297617332913317,-2.648825520009733,-2.053113933362175,0
116,-1.16347689164992,-2.6662537766095236,-2.053113933362175,0
117,-1.0960465749327435,-2.6313972634099425,-2.098579841121543,0
118,-1.185953663888979,-2.657539648309628,-2.0228033281892626,0
119,-1.107284961052273,-2.6313972634099425,-2.1061574924147712,0
120,-1.0848081888132142,-2.6749679049094186,-2.0606915846554026,0
121,-1.1410001194108612,-2.640111391709838,-2.091002189828315,0
122,-1.16347689164992,-2.6662537766095236,-2.1061574924147712,0
123,-1.2084304361280378,-2.648825520009733,-2.098579841121543,0
124,-1.107284961052273,-2.640111391709838,-2.098579841121543,0
125,-1.0623314165741553,-2.657539648309628,-2.075846887241859,0
126,-1.0848081888132142,-2.657539648309628,-2.053113933362175,0
127,-1.1185233471718024,-2.6139690068101524,-2.0682692359486308,0
128,-1.1410001194108612,-2.657539648309628,-2.091002189828315,0
129,-1.1185233471718024,-2.640111391709838,-2.0606915846554026,0
130,-1.1185233471718024,-2.6662537766095236,-2.0455362820689467,0
131,-1.1185233471718024,-2.6226831351100475,-2.0682692359486308,0
132,-1.1185233471718024,-2.640111391709838,-2.075846887241859,0
133,-1.0398546443350964,-2.657539648309628,-2.0152256768960344,0
134,-1.1185233471718024,-2.657539648309628,-2.098579841121543,0
135,-1.1185233471718024,-2.605254878510257,-2.0606915846554026,0
136,-1.16347689164992,-2.6313972634099425,-1.9773374204298941,0
137,-1.2533839806061553,-2.640111391709838,-2.075846887241859,0
138,-1.107284961052273,-2.701110289809104,-2.091002189828315,0
139,-1.2084304361280378,-2.596540750210362,-2.0455362820689467,0
140,-1.1297617332913317,-2.640111391709838,-2.0606915846554026,0
141,-1.1522385055303905,-2.657539648309628,-2.0682692359486308,0
142,-1.1747152777694494,-2.657539648309628,-2.0682692359486308,0
143,-1.1971920500085083,-2.640111391709838,-2.0834245385350867,0
144,-1.1522385055303905,-2.6749679049094186,-2.098579841121543,0
145,-1.1522385055303905,-2.640111391709838,-2.0228033281892626,0
146,-1.185953663888979,-2.640111391709838,-2.0228033281892626,0
147,-1.0848081888132142,-2.7446809313085803,-2.1440457488809113,0
148,-1.16347689164992,-2.605254878510257,-2.053113933362175,0
149,-1.185953663888979,-2.657539648309628,-2.007648025602806,0
150,-1.107284961052273,-2.7098244181089997,-2.0606915846554026,0
151,-1.1185233471718024,-2.648825520009733,-2.075846887241859,0
152,-1.1410001194108612,-2.6139690068101524,-2.0455362820689467,0
153,-1.107284961052273,-2.6313972634099425,-2.1061574924147712,0
154,-1.16347689164992,-2.6139690068101524,-2.0303809794824907,0
155,-1.1297617332913317,-2.640111391709838,-2.0455362820689467,0
156,-1.1522385055303905,-2.657539648309628,-2.053113933362175,0
157,-1.1185233471718024,-2.692396161509209,-2.0834245385350867,0
158,-1.1747152777694494,-2.6226831351100475,-2.0682692359486308,0
159,-1.1747152777694494,-2.6749679049094186,-2.0455362820689467,0
160,-1.1297617332913317,-2.6662537766095236,-2.053113933362175,0
161,-1.0735698026936846,-2.657539648309628,-2.053113933362175,0
162,-1.1297617332913317,-2.648825520009733,-2.075846887241859,0
163,-1.107284961052273,-2.6313972634099425,-2.0834245385350867,0
164,-1.1522385055303905,-2.640111391709838,-2.0682692359486308,0
165,-1.1297617332913317,-2.6749679049094186,-2.0303809794824907,0
166,-1.185953663888979,-2.6662537766095236,-2.0303809794824907,0
167,-1.16347689164992,-2.692396161509209,-2.0152256768960344,0
168,-1.1410001194108612,-2.6749679049094186,-2.091002189828315,0
169,-1.16347689164992,-2.6749679049094186,-2.0379586307757185,0
170,-1.2084304361280378,-2.648825520009733,-2.053113933362175,0
171,-1.185953663888979,-2.6313972634099425,-2.053113933362175,0
172,-1.1747152777694494,-2.640111391709838,-2.0682692359486308,0
173,-1.16347689164992,-2.648825520009733,-2.0834245385350867,0
174,-1.1747152777694494,-2.640111391709838,-2.0379586307757185,0
175,-1.1297617332913317,-2.6139690068101524,-2.098579841121543,0
176,-1.1971920500085083,-2.587826621910467,-2.0682692359486308,0
177,-1.1971920500085083,-2.6749679049094186,-2.0303809794824907,0
178,-1.16347689164992,-2.6662537766095236,-2.053113933362175,0
179,-1.1410001194108612,-2.6313972634099425,-2.0682692359486308,0
180,-1.1410001194108612,-2.6749679049094186,-2.0379586307757185,0
181,-1.107284961052273,-2.6313972634099425,-2.0834245385350867,0
182,-1.1747152777694494,-2.657539648309628,-2.0682692359486308,0
183,-1.1410001194108612,-2.6662537766095236,-2.0834245385350867,0
184,-1.1410001194108612,-2.692396161509209,-2.075846887241859,0
185,-1.1522385055303905,-2.605254878510257,-2.053113933362175,0
186,-1.1747152777694494,-2.657539648309628,-2.098579841121543,0
187,-1.0848081888132142,-2.6139690068101524,-2.053113933362175,0
188,-1.1522385055303905,-2.587826621910467,-2.0834245385350867,0
189,-1.185953663888979,-2.648825520009733,-2.0606915846554026,0
190,-1.1297617332913317,-2.692396161509209,-2.053113933362175,0
191,-1.1747152777694494,-2.6313972634099425,-2.0682692359486308,0
192,-1.1297617332913317,-2.657539648309628,-2.0682692359486308,0
193,-1.1522385055303905,-2.648825520009733,-2.0455362820689467,0
194,-1.1410001194108612,-2.6139690068101524,-2.053113933362175,0
195,-1.107284961052273,-2.640111391709838,-2.0379586307757185,0
196,-1.1297617332913317,-2.657539648309628,-2.075846887241859,0
197,-1.1297617332913317,-2.692396161509209,-2.0228033281892626,0
198,-1.1410001194108612,-2.648825520009733,-2.0455362820689467,0
199,-1.1297617332913317,-2.692396161509209,-2.0379586307757185,0
200,-1.1747152777694494,-2.648825520009733,-2.0303809794824907,0
201,-1.1522385055303905,-2.657539648309628,-2.0303809794824907,0
202,-1.107284961052273,-2.6662537766095236,-2.0606915846554026,0
203,-1.1522385055303905,-2.6662537766095236,-2.053113933362175,0
204,-1.107284961052273,-2.6662537766095236,-2.0455362820689467,0
205,-1.1747152777694494,-2.640111391709838,-2.091002189828315,0
206,-1.1747152777694494,-2.605254878510257,-2.0606915846554026,0
207,-1.16347689164992,-2.6139690068101524,-2.075846887241859,0
208,-1.1522385055303905,-2.640111391709838,-2.1061574924147712,0
209,-1.1185233471718024,-2.692396161509209,-2.075846887241859,0
210,-1.185953663888979,-2.6749679049094186,-2.0606915846554026,0
211,-1.1522385055303905,-2.648825520009733,-2.0606915846554026,0
212,-1.2533839806061553,-2.6226831351100475,-2.0834245385350867,0
213,-1.2084304361280378,-2.640111391709838,-2.0455362820689467,0
214,-1.1410001194108612,-2.657539648309628,-2.091002189828315,0
215,-1.1410001194108612,-2.648825520009733,-2.0379586307757185,0
216,-1.16347689164992,-2.6749679049094186,-2.091002189828315,0
217,-1.16347689164992,-2.640111391709838,-2.0682692359486308,0
218,-1.1410001194108612,-2.6226831351100475,-2.0606915846554026,0
219,-1.1522385055303905,-2.6749679049094186,-2.0228033281892626,0
220,-1.1297617332913317,-2.648825520009733,-2.0455362820689467,0
221,-1.1297617332913317,-2.6662537766095236,-2.0834245385350867,0
222,-1.16347689164992,-2.6139690068101524,-2.0455362820689467,0
223,-1.16347689164992,-2.640111391709838,-2.053113933362175,0
224,-1.0848081888132142,-2.648825520009733,-2.0152256768960344,0
225,-1.1747152777694494,-2.6313972634099425,-2.0606915846554026,0
226,-1.1747152777694494,-2.648825520009733,-2.0606915846554026,0
227,-1.1410001194108612,-2.648825520009733,-2.0455362820689467,0
228,-1.1410001194108612,-2.648825520009733,-2.0606915846554026,0
229,-1.1185233471718024,-2.640111391709838,-2.075846887241859,0
230,-1.0735698026936846,-2.6226831351100475,-2.1061574924147712,0
231,-1.1747152777694494,-2.648825520009733,-2.0379586307757185,0
232,-1.1185233471718024,-2.6313972634099425,-2.098579841121543,0
233,-1.16347689164992,-2.596540750210362,-2.0834245385350867,0
234,-1.1185233471718024,-2.6139690068101524,-2.0379586307757185,0
235,-1.1747152777694494,-2.657539648309628,-2.098579841121543,0
236,-1.16347689164992,-2.6313972634099425,-2.053113933362175,0
237,-1.1747152777694494,-2.596540750210362,-2.0606915846554026,0
238,-1.1522385055303905,-2.657539648309628,-2.053113933362175,0
239,-1.1297617332913317,-2.6226831351100475,-2.0379586307757185,0
240,-1.1297617332913317,-2.6313972634099425,-2.0606915846554026,0
241,-1.1522385055303905,-2.605254878510257,-2.0834245385350867,0
242,-1.1297617332913317,-2.657539648309628,-2.0834245385350867,0
243,-1.1185233471718024,-2.657539648309628,-2.075846887241859,0
244,-1.1297617332913317,-2.657539648309628,-2.0455362820689467,0
245,-1.16347689164992,-2.6313972634099425,-2.0606915846554026,0
246,-1.1185233471718024,-2.683682033209314,-2.0682692359486308,0
247,-1.1185233471718024,-2.6226831351100475,-2.053113933362175,0
248,-1.1410001194108612,-2.6313972634099425,-2.0379586307757185,0
249,-1.1410001194108612,-2.640111391709838,-2.0455362820689467,0
250,-1.1297617332913317,-2.657539648309628,-2.075846887241859,0
251,-1.1747152777694494,-2.640111391709838,-2.0606915846554026,0
252,-1.1297617332913317,-2.6226831351100475,-2.0682692359486308,0
253,-1.1410001194108612,-2.6139690068101524,-2.053113933362175,0
254,-1.107284961052273,-2.648825520009733,-2.007648025602806,0
255,-1.1410001194108612,-2.640111391709838,-2.0606915846554026,0
256,-1.1297617332913317,-2.657539648309628,-2.0682692359486308,0
257,-1.1185233471718024,-2.6313972634099425,-2.0379586307757185,0
258,-1.1185233471718024,-2.640111391709838,-2.0606915846554026,0
259,-1.1747152777694494,-2.6662537766095236,-2.0152256768960344,0
260,-1.0848081888132142,-2.657539648309628,-2.0303809794824907,0
261,-1.1185233471718024,-2.657539648309628,-2.075846887241859,0
262,-1.185953663888979,-2.657539648309628,-2.0303809794824907,0
263,-1.1522385055303905,-2.6662537766095236,-2.0379586307757185,0
264,-1.1185233471718024,-2.6749679049094186,-2.0455362820689467,0
265,-1.1522385055303905,-2.648825520009733,-2.0455362820689467,0
266,-1.1297617332913317,-2.648825520009733,-2.0682692359486308,0
267,-1.2084304361280378,-2.6749679049094186,-2.0455362820689467,0
268,-1.1185233471718024,-2.6313972634099425,-2.0379586307757185,0
269,-1.1185233471718024,-2.6226831351100475,-2.0379586307757185,0
270,-1.1747152777694494,-2.6662537766095236,-2.053113933362175,0
271,-1.107284961052273,-2.640111391709838,-2.0682692359486308,0
272,-1.1297617332913317,-2.6662537766095236,-2.0455362820689467,0
273,-1.1297617332913317,-2.640111391709838,-2.0606915846554026,0
274,-1.1185233471718024,-2.6662537766095236,-2.0834245385350867,0
275,-1.185953663888979,-2.640111391709838,-2.091002189828315,0
276,-1.1522385055303905,-2.657539648309628,-2.0834245385350867,0
277,-1.1522385055303905,-2.692396161509209,-2.1061574924147712,0
278,-1.107284961052273,-2.692396161509209,-2.075846887241859,0
279,-1.185953663888979,-2.6226831351100475,-2.0455362820689467,0
280,-1.1297617332913317,-2.6139690068101524,-2.0606915846554026,0
281,-1.1297617332913317,-2.640111391709838,-2.0455362820689467,0
282,-1.185953663888979,-2.605254878510257,-2.0606915846554026,0
283,-1.1522385055303905,-2.640111391709838,-2.0455362820689467,0
284,-1.2309072083670967,-2.657539648309628,-2.0303809794824907,0
285,-1.1522385055303905,-2.657539648309628,-2.0379586307757185,0
286,-1.1185233471718024,-2.640111391709838,-2.0455362820689467,0
287,-1.1971920500085083,-2.657539648309628,-2.0455362820689467,0
288,-1.16347689164992,-2.6226831351100475,-2.0455362820689467,0
289,-1.107284961052273,-2.6226831351100475,-2.0682692359486308,0
290,-1.185953663888979,-2.657539648309628,-2.0834245385350867,0
291,-1.16347689164992,-2.6662537766095236,-2.0000703743095785,0
292,-1.1410001194108612,-2.683682033209314,-2.075846887241859,0
293,-1.16347689164992,-2.692396161509209,-2.0682692359486308,0
294,-1.107284961052273,-2.6749679049094186,-2.0834245385350867,0
295,-1.1522385055303905,-2.6749679049094186,-2.0682692359486308,0
296,-1.1747152777694494,-2.648825520009733,-2.0682692359486308,0
297,-1.1297617332913317,-2.648825520009733,-2.053113933362175,0
298,-1.1297617332913317,-2.692396161509209,-2.091002189828315,0
299,-1.1410001194108612,-2.640111391709838,-2.0606915846554026,0
300,-1.1522385055303905,-2.648825520009733,-2.0682692359486308,0
301,-1.1185233471718024,-2.657539648309628,-2.0606915846554026,0
302,-1.1747152777694494,-2.6662537766095236,-2.075846887241859,0
303,-1.1410001194108612,-2.640111391709838,-2.091002189828315,0
304,-1.1297617332913317,-2.6313972634099425,-2.0152256768960344,0
305,-1.1185233471718024,-2.657539648309628,-2.0455362820689467,0
306,-1.1522385055303905,-2.640111391709838,-2.0606915846554026,0
307,-1.1297617332913317,-2.701110289809104,-2.053113933362175,0
308,-1.1747152777694494,-2.6662537766095236,-2.0834245385350867,0
309,-1.1185233471718024,-2.640111391709838,-2.075846887241859,0
310,-1.16347689164992,-2.657539648309628,-2.0606915846554026,0
311,-1.2084304361280378,-2.6313972634099425,-2.0379586307757185,0
312,-1.1410001194108612,-2.692396161509209,-2.0303809794824907,0
313,-1.16347689164992,-2.657539648309628,-2.0455362820689467,0
314,-1.2084304361280378,-2.683682033209314,-2.053113933362175,0
315,-1.1297617332913317,-2.6139690068101524,-2.091002189828315,0
316,-1.1297617332913317,-2.6749679049094186,-2.053113933362175,0
317,-1.1522385055303905,-2.640111391709838,-2.0834245385350867,0
318,-1.0960465749327435,-2.6226831351100475,-2.0834245385350867,0
319,-1.1971920500085083,-2.6749679049094186,-2.091002189828315,0
320,-1.1410001194108612,-2.648825520009733,-2.075846887241859,0
321,-1.107284961052273,-2.605254878510257,-2.053113933362175,0
322,-1.107284961052273,-2.640111391709838,-2.0606915846554026,0
323,-1.1971920500085083,-2.648825520009733,-2.0606915846554026,0
324,-1.1297617332913317,-2.657539648309628,-2.0682692359486308,0
325,-1.1297617332913317,-2.692396161509209,-2.1288904462944553,0
326,-1.185953663888979,-2.6662537766095236,-2.053113933362175,0
327,-1.107284961052273,-2.683682033209314,-2.0152256768960344,0
328,-1.1410001194108612,-2.683682033209314,-2.075846887241859,0
329,-1.1297617332913317,-2.640111391709838,-2.0152256768960344,0
330,-1.1185233471718024,-2.648825520009733,-2.0606915846554026,0
331,-1.1747152777694494,-2.657539648309628,-2.053113933362175,0
332,-1.1297617332913317,-2.6226831351100475,-2.075846887241859,0
333,-1.16347689164992,-2.6662537766095236,-2.0682692359486308,0
334,-1.16347689164992,-2.6313972634099425,-2.053113933362175,0
335,-1.107284961052273,-2.6226831351100475,-2.0228033281892626,0
336,-1.1185233471718024,-2.640111391709838,-2.0303809794824907,0
337,-1.16347689164992,-2.657539648309628,-2.0379586307757185,0
338,-1.1185233471718024,-2.648825520009733,-2.0379586307757185,0
339,-1.107284961052273,-2.6139690068101524,-2.1288904462944553,0
340,-1.107284961052273,-2.657539648309628,-2.053113933362175,0
341,-1.107284961052273,-2.657539648309628,-2.0606915846554026,0
342,-1.1410001194108612,-2.657539648309628,-2.0606915846554026,0
343,-1.16347689164992,-2.657539648309628,-2.053113933362175,0
344,-1.1297617332913317,-2.657539648309628,-2.0606915846554026,0
345,-1.1297617332913317,-2.6749679049094186,-2.0682692359486308,0
346,-1.1410001194108612,-2.657539648309628,-2.0682692359486308,0
347,-1.1185233471718024,-2.596540750210362,-2.0455362820689467,0
348,-1.1410001194108612,-2.6313972634099425,-2.053113933362175,0
349,-1.1410001194108612,-2.683682033209314,-2.0379586307757185,0
350,-1.1297617332913317,-2.657539648309628,-2.0834245385350867,0
351,-1.16347689164992,-2.657539648309628,-2.0000703743095785,0
352,-1.16347689164992,-2.648825520009733,-2.0682692359486308,0
353,-1.0960465749327435,-2.657539648309628,-2.0834245385350867,0
354,-1.107284961052273,-2.657539648309628,-2.0228033281892626,0
355,-1.1185233471718024,-2.640111391709838,-2.0606915846554026,0
356,-1.1971920500085083,-2.657539648309628,-2.0152256768960344,0
357,-1.1185233471718024,-2.6662537766095236,-2.0455362820689467,0
358,-1.1297617332913317,-2.640111391709838,-2.075846887241859,0
359,-1.1410001194108612,-2.6313972634099425,-2.0455362820689467,0
360,-1.1747152777694494,-2.6139690068101524,-2.1061574924147712,0
361,-1.16347689164992,-2.6749679049094186,-2.075846887241859,0
362,-1.1410001194108612,-2.692396161509209,-2.0455362820689467,0
363,-1.0960465749327435,-2.657539648309628,-2.0606915846554026,0
364,-1.1410001194108612,-2.6749679049094186,-2.0682692359486308,0
365,-1.1410001194108612,-2.6749679049094186,-2.0682692359486308,0
366,-1.1185233471718024,-2.6313972634099425,-2.075846887241859,0
367,-1.107284961052273,-2.648825520009733,-2.091002189828315,0
368,-1.1747152777694494,-2.648825520009733,-2.053113933362175,0
369,-1.16347689164992,-2.648825520009733,-2.0606915846554026,0
370,-1.1410001194108612,-2.683682033209314,-2.0682692359486308,0
371,-1.107284961052273,-2.6313972634099425,-2.075846887241859,0
372,-1.1297617332913317,-2.6226831351100475,-2.0455362820689467,0
373,-1.16347689164992,-2.640111391709838,-2.075846887241859,0
374,-1.1747152777694494,-2.6226831351100475,-2.0606915846554026,0
375,-1.107284961052273,-2.6139690068101524,-2.053113933362175,0
376,-1.2196688222475671,-2.605254878510257,-2.053113933362175,0
377,-1.185953663888979,-2.6662537766095236,-2.053113933362175,0
378,-1.107284961052273,-2.6313972634099425,-2.0682692359486308,0
379,-1.1297617332913317,-2.640111391709838,-2.0606915846554026,0
380,-1.1410001194108612,-2.6662537766095236,-2.0303809794824907,0
381,-1.2084304361280378,-2.648825520009733,-2.0834245385350867,0
382,-1.1522385055303905,-2.648825520009733,-2.0455362820689467,0
383,-1.1747152777694494,-2.6662537766095236,-2.0682692359486308,0
384,-1.16347689164992,-2.6749679049094186,-2.0834245385350867,0
385,-1.1522385055303905,-2.7098244181089997,-2.053113933362175,0
386,-1.16347689164992,-2.6313972634099425,-2.0606915846554026,0
387,-1.1522385055303905,-2.657539648309628,-2.0379586307757185,0
388,-1.1522385055303905,-2.6313972634099425,-2.0152256768960344,0
389,-1.1971920500085083,-2.657539648309628,-2.0682692359486308,0
390,-1.1410001194108612,-2.683682033209314,-2.0455362820689467,0
391,-1.1522385055303905,-2.6313972634099425,-2.0455362820689467,0
392,-1.185953663888979,-2.6313972634099425,-2.0606915846554026,0
393,-1.1185233471718024,-2.6226831351100475,-2.053113933362175,0
394,-1.16347689164992,-2.657539648309628,-2.0303809794824907,0
395,-1.1410001194108612,-2.692396161509209,-2.0379586307757185,0
396,-1.1522385055303905,-2.657539648309628,-2.0606915846554026,0
397,-1.16347689164992,-2.648825520009733,-2.0606915846554026,0
398,-1.185953663888979,-2.6313972634099425,-2.0455362820689467,0
399,-1.0960465749327435,-2.605254878510257,-2.0834245385350867,0
400,-1.1297617332913317,-2.648825520009733,-2.0152256768960344,0
401,-1.185953663888979,-2.605254878510257,-2.091002189828315,0
402,-1.1522385055303905,-2.683682033209314,-2.075846887241859,0
403,-1.1410001194108612,-2.640111391709838,-2.091002189828315,0
404,-1.0735698026936846,-2.640111391709838,-2.0834245385350867,0
405,-1.107284961052273,-2.657539648309628,-2.0455362820689467,0
406,-1.1410001194108612,-2.640111391709838,-2.0606915846554026,0
407,-1.16347689164992,-2.6139690068101524,-2.0455362820689467,0
408,-1.1185233471718024,-2.6226831351100475,-2.091002189828315,0
409,-1.1522385055303905,-2.683682033209314,-2.0682692359486308,0
410,-1.107284961052273,-2.596540750210362,-2.053113933362175,0
411,-1.1410001194108612,-2.6662537766095236,-2.0303809794824907,0
412,-1.1522385055303905,-2.640111391709838,-2.0682692359486308,0
413,-1.1410001194108612,-2.648825520009733,-2.091002189828315,0
414,-1.1185233471718024,-2.648825520009733,-2.0682692359486308,0
415,-1.107284961052273,-2.605254878510257,-2.0834245385350867,0
416,-1.1410001194108612,-2.6313972634099425,-2.0228033281892626,0
417,-1.1185233471718024,-2.692396161509209,-2.0379586307757185,0
418,-1.0848081888132142,-2.657539648309628,-2.0455362820689467,0
419,-1.16347689164992,-2.640111391709838,-2.0379586307757185,0
420,-1.107284961052273,-2.605254878510257,-2.0455362820689467,0
421,-1.1410001194108612,-2.648825520009733,-2.0228033281892626,0
422,-1.1410001194108612,-2.6313972634099425,-2.098579841121543,0
423,-1.1297617332913317,-2.596540750210362,-2.0834245385350867,0
424,-1.1747152777694494,-2.6313972634099425,-2.0682692359486308,0
425,-1.1185233471718024,-2.6313972634099425,-2.0834245385350867,0
