,x,y,z,label
30,-1.3805317323019481,-2.2506780524537864,-2.2375974081299397,0
31,-1.3805317323019481,-2.2433410432432517,-2.2772198420742735,0
32,-1.3805317323019481,-2.2580150616643215,-2.26137086849654,0
33,-1.3685139695854975,-2.2653520708748562,-2.2851443288631406,0
34,-1.356496206869047,-2.2653520708748562,-2.26137086849654,0
35,-1.3324606814361457,-2.294700107716996,-2.26137086849654,0
36,-1.3685139695854975,-2.2653520708748562,-2.2534463817076733,0
37,-1.4165850204513,-2.302037116927531,-2.2455218949188063,0
38,-1.3925494950183988,-2.2213300156116467,-2.2534463817076733,0
39,-1.2964073932867939,-2.2873630985064612,-2.2534463817076733,0
40,-1.356496206869047,-2.280026089295926,-2.213823947763339,0
41,-1.4045672577348494,-2.2580150616643215,-2.2455218949188063,0
42,-1.4045672577348494,-2.2653520708748562,-2.300993302440874,0
43,-1.3925494950183988,-2.280026089295926,-2.1900504873967384,0
44,-1.320442918719695,-2.2873630985064612,-2.2217484345522056,0
45,-1.320442918719695,-2.294700107716996,-2.213823947763339,0
46,-1.3805317323019481,-2.2726890800853914,-2.2534463817076733,0
47,-1.3324606814361457,-2.2653520708748562,-2.2455218949188063,0
48,-1.3324606814361457,-2.2580150616643215,-2.293068815652007,0
49,-1.356496206869047,-2.294700107716996,-2.2296729213410726,0
50,-1.4406205458842012,-2.2653520708748562,-2.2296729213410726,0
51,-1.3685139695854975,-2.2726890800853914,-2.2772198420742735,0
52,-1.3805317323019481,-2.2653520708748562,-2.2455218949188063,0
53,-1.356496206869047,-2.2580150616643215,-2.269295355285407,0
54,-1.4045672577348494,-2.280026089295926,-2.213823947763339,0
55,-1.356496206869047,-2.294700107716996,-2.2455218949188063,0
56,-1.3084251560032445,-2.294700107716996,-2.2455218949188063,0
57,-1.356496206869047,-2.2580150616643215,-2.2455218949188063,0
58,-1.356496206869047,-2.2726890800853914,-2.2217484345522056,0
59,-1.3324606814361457,-2.2653520708748562,-2.2455218949188063,0
60,-1.320442918719695,-2.2506780524537864,-2.2772198420742735,0
61,-1.320442918719695,-2.2653520708748562,-2.2375974081299397,0
62,-1.4045672577348494,-2.2726890800853914,-2.2534463817076733,0
63,-1.3324606814361457,-2.3093741261380663,-2.2534463817076733,0
64,-1.356496206869047,-2.2433410432432517,-2.2534463817076733,0
65,-1.3685139695854975,-2.2726890800853914,-2.300993302440874,0
66,-1.356496206869047,-2.2653520708748562,-2.2455218949188063,0
67,-1.3925494950183988,-2.2580150616643215,-2.2851443288631406,0
68,-1.2964073932867939,-2.2506780524537864,-2.2851443288631406,0
69,-1.356496206869047,-2.2653520708748562,-2.2534463817076733,0
70,-1.3444784441525963,-2.280026089295926,-2.2534463817076733,0
71,-1.3805317323019481,-2.2653520708748562,-2.26137086849654,0
72,-1.2964073932867939,-2.3093741261380663,-2.2296729213410726,0
73,-1.320442918719695,-2.2580150616643215,-2.2534463817076733,0
74,-1.2964073932867939,-2.2653520708748562,-2.213823947763339,0
75,-1.2964073932867939,-2.2653520708748562,-2.269295355285407,0
76,-1.320442918719695,-2.2580150616643215,-2.293068815652007,0
77,-1.4045672577348494,-2.324048144559136,-2.2296729213410726,0
78,-1.3444784441525963,-2.2726890800853914,-2.2534463817076733,0
79,-1.3925494950183988,-2.294700107716996,-2.213823947763339,0
80,-1.3685139695854975,-2.2360040340327165,-2.2455218949188063,0
81,-1.356496206869047,-2.2653520708748562,-2.2772198420742735,0
82,-1.4526383086006518,-2.294700107716996,-2.2455218949188063,0
83,-1.4165850204513,-2.324048144559136,-2.2772198420742735,0
84,-1.3444784441525963,-2.2580150616643215,-2.26137086849654,0
85,-1.4045672577348494,-2.2873630985064612,-2.2534463817076733,0
86,-1.2843896305703433,-2.2873630985064612,-2.2851443288631406,0
87,-1.320442918719695,-2.2653520708748562,-2.2534463817076733,0
88,-1.3084251560032445,-2.2653520708748562,-2.26137086849654,0
89,-1.3444784441525963,-2.2653520708748562,-2.213823947763339,0
90,-1.2964073932867939,-2.2873630985064612,-2.2375974081299397,0
91,-1.356496206869047,-2.2433410432432517,-2.26137086849654,0
92,-1.356496206869047,-2.2726890800853914,-2.269295355285407,0
93,-1.3925494950183988,-2.2360040340327165,-2.2375974081299397,0
94,-1.3084251560032445,-2.2873630985064612,-2.26137086849654,0
95,-1.356496206869047,-2.280026089295926,-2.2455218949188063,0
96,-1.356496206869047,-2.294700107716996,-2.2772198420742735,0
97,-1.3324606814361457,-2.2653520708748562,-2.2296729213410726,0
98,-1.3925494950183988,-2.2580150616643215,-2.269295355285407,0
99,-1.3324606814361457,-2.2506780524537864,-2.2772198420742735,0
100,-1.3324606814361457,-2.2873630985064612,-2.2217484345522056,0
101,-1.3324606814361457,-2.302037116927531,-2.2534463817076733,0
102,-1.3324606814361457,-2.3460591721907407,-2.26137086849654,0
103,-1.3925494950183988,-2.2433410432432517,-2.2851443288631406,0
104,-1.3685139695854975,-2.2726890800853914,-2.293068815652007,0
105,-1.356496206869047,-2.2580150616643215,-2.293068815652007,0
106,-1.3324606814361457,-2.280026089295926,-2.2851443288631406,0
107,-1.3685139695854975,-2.2726890800853914,-2.2296729213410726,0
108,-1.3685139695854975,-2.280026089295926,-2.269295355285407,0
109,-1.4165850204513,-2.2726890800853914,-2.2772198420742735,0
110,-1.3444784441525963,-2.2726890800853914,-2.2455218949188063,0
111,-1.2964073932867939,-2.2653520708748562,-2.26137086849654,0
112,-1.356496206869047,-2.280026089295926,-2.300993302440874,0
113,-1.3444784441525963,-2.2726890800853914,-2.2455218949188063,0
114,-1.3685139695854975,-2.2580150616643215,-2.269295355285407,0
115,-1.4406205458842012,-2.302037116927531,-2.2772198420742735,0
116,-1.3925494950183988,-2.2873630985064612,-2.2534463817076733,0
117,-1.4286027831677506,-2.2653520708748562,-2.2534463817076733,0
118,-1.356496206869047,-2.2580150616643215,-2.2534463817076733,0
119,-1.3084251560032445,-2.2653520708748562,-2.2375974081299397,0
120,-1.3685139695854975,-2.302037116927531,-2.2455218949188063,0
121,-1.3444784441525963,-2.2653520708748562,-2.2534463817076733,0
122,-1.3444784441525963,-2.2580150616643215,-2.2772198420742735,0
123,-1.3925494950183988,-2.280026089295926,-2.2455218949188063,0
124,-1.3444784441525963,-2.2873630985064612,-2.2772198420742735,0
125,-1.3685139695854975,-2.2873630985064612,-2.2455218949188063,0
126,-1.3925494950183988,-2.294700107716996,-2.2296729213410726,0
127,-1.320442918719695,-2.2433410432432517,-2.2375974081299397,0
128,-1.3685139695854975,-2.2360040340327165,-2.2772198420742735,0
129,-1.356496206869047,-2.280026089295926,-2.2851443288631406,0
130,-1.3925494950183988,-2.2873630985064612,-2.213823947763339,0
131,-1.356496206869047,-2.2580150616643215,-2.26137086849654,0
132,-1.4406205458842012,-2.2873630985064612,-2.26137086849654,0
133,-1.3084251560032445,-2.2873630985064612,-2.308917789229741,0
134,-1.3805317323019481,-2.2433410432432517,-2.2851443288631406,0
135,-1.356496206869047,-2.2726890800853914,-2.269295355285407,0
136,-1.3685139695854975,-2.294700107716996,-2.2375974081299397,0
137,-1.3925494950183988,-2.2580150616643215,-2.26137086849654,0
138,-1.356496206869047,-2.302037116927531,-2.2851443288631406,0
139,-1.356496206869047,-2.2580150616643215,-2.26137086849654,0
140,-1.3925494950183988,-2.2506780524537864,-2.2375974081299397,0
141,-1.320442918719695,-2.2873630985064612,-2.269295355285407,0
142,-1.320442918719695,-2.294700107716996,-2.2455218949188063,0
143,-1.3925494950183988,-2.294700107716996,-2.269295355285407,0
144,-1.3685139695854975,-2.2873630985064612,-2.2534463817076733,0
145,-1.3805317323019481,-2.2506780524537864,-2.2455218949188063,0
146,-1.3685139695854975,-2.2580150616643215,-2.2534463817076733,0
147,-1.356496206869047,-2.2726890800853914,-2.2534463817076733,0
148,-1.3444784441525963,-2.2506780524537864,-2.2851443288631406,0
149,-1.3805317323019481,-2.294700107716996,-2.26137086849654,0
150,-1.3324606814361457,-2.3093741261380663,-2.2851443288631406,0
151,-1.3444784441525963,-2.316711135348601,-2.2375974081299397,0
152,-1.4165850204513,-2.2433410432432517,-2.2296729213410726,0
153,-1.3444784441525963,-2.3093741261380663,-2.2772198420742735,0
154,-1.4165850204513,-2.2286670248221814,-2.26137086849654,0
155,-1.3444784441525963,-2.2580150616643215,-2.293068815652007,0
156,-1.3444784441525963,-2.331385153769671,-2.269295355285407,0
157,-1.320442918719695,-2.2653520708748562,-2.2534463817076733,0
158,-1.3324606814361457,-2.280026089295926,-2.2534463817076733,0
159,-1.3444784441525963,-2.2653520708748562,-2.2534463817076733,0
160,-1.3805317323019481,-2.2653520708748562,-2.269295355285407,0
161,-1.3444784441525963,-2.2726890800853914,-2.2534463817076733,0
162,-1.3925494950183988,-2.2360040340327165,-2.2375974081299397,0
163,-1.3925494950183988,-2.2873630985064612,-2.269295355285407,0
164,-1.3925494950183988,-2.2433410432432517,-2.213823947763339,0
165,-1.356496206869047,-2.2726890800853914,-2.269295355285407,0
166,-1.3805317323019481,-2.280026089295926,-2.2772198420742735,0
167,-1.3324606814361457,-2.2580150616643215,-2.2375974081299397,0
168,-1.320442918719695,-2.2873630985064612,-2.2455218949188063,0
169,-1.2964073932867939,-2.294700107716996,-2.2455218949188063,0
170,-1.3805317323019481,-2.2873630985064612,-2.2455218949188063,0
171,-1.3925494950183988,-2.2726890800853914,-2.2375974081299397,0
172,-1.4165850204513,-2.280026089295926,-2.2375974081299397,0
173,-1.3805317323019481,-2.331385153769671,-2.2534463817076733,0
174,-1.4045672577348494,-2.2580150616643215,-2.2772198420742735,0
175,-1.3925494950183988,-2.2580150616643215,-2.2534463817076733,0
176,-1.3444784441525963,-2.2580150616643215,-2.2534463817076733,0
177,-1.3444784441525963,-2.2580150616643215,-2.2772198420742735,0
178,-1.260354105137442,-2.2580150616643215,-2.2772198420742735,0
179,-1.3444784441525963,-2.280026089295926,-2.2296729213410726,0
180,-1.356496206869047,-2.2873630985064612,-2.205899460974472,0
181,-1.4165850204513,-2.2726890800853914,-2.300993302440874,0
182,-1.3925494950183988,-2.2506780524537864,-2.1821260006078718,0
183,-1.2843896305703433,-2.2726890800853914,-2.2772198420742735,0
184,-1.3084251560032445,-2.302037116927531,-2.26137086849654,0
185,-1.2964073932867939,-2.2873630985064612,-2.1979749741856054,0
186,-1.320442918719695,-2.2873630985064612,-2.2851443288631406,0
187,-1.4045672577348494,-2.2873630985064612,-2.2851443288631406,0
188,-1.3925494950183988,-2.2506780524537864,-2.2217484345522056,0
189,-1.4045672577348494,-2.2433410432432517,-2.2375974081299397,0
190,-1.4045672577348494,-2.280026089295926,-2.2534463817076733,0
191,-1.3805317323019481,-2.2726890800853914,-2.2375974081299397,0
192,-1.3444784441525963,-2.2433410432432517,-2.300993302440874,0
193,-1.4045672577348494,-2.280026089295926,-2.269295355285407,0
194,-1.3805317323019481,-2.2506780524537864,-2.2375974081299397,0
195,-1.3324606814361457,-2.280026089295926,-2.2534463817076733,0
196,-1.3444784441525963,-2.2726890800853914,-2.2534463817076733,0
197,-1.2964073932867939,-2.2580150616643215,-2.269295355285407,0
198,-1.4286027831677506,-2.2873630985064612,-2.2455218949188063,0
199,-1.3805317323019481,-2.294700107716996,-2.2772198420742735,0
200,-1.3444784441525963,-2.2580150616643215,-2.324766762807475,0
201,-1.3444784441525963,-2.2726890800853914,-2.2455218949188063,0
202,-1.3444784441525963,-2.2653520708748562,-2.269295355285407,0
203,-1.4045672577348494,-2.280026089295926,-2.2455218949188063,0
204,-1.3925494950183988,-2.2873630985064612,-2.213823947763339,0
205,-1.356496206869047,-2.2726890800853914,-2.2455218949188063,0
206,-1.3685139695854975,-2.2653520708748562,-2.2375974081299397,0
207,-1.320442918719695,-2.2506780524537864,-2.2375974081299397,0
208,-1.3685139695854975,-2.2726890800853914,-2.2534463817076733,0
209,-1.3925494950183988,-2.324048144559136,-2.2772198420742735,0
210,-1.356496206869047,-2.2506780524537864,-2.2534463817076733,0
211,-1.3685139695854975,-2.280026089295926,-2.293068815652007,0
212,-1.4406205458842012,-2.316711135348601,-2.2296729213410726,0
213,-1.4406205458842012,-2.2726890800853914,-2.300993302440874,0
214,-1.356496206869047,-2.2580150616643215,-2.2375974081299397,0
215,-1.3444784441525963,-2.2360040340327165,-2.308917789229741,0
216,-1.3685139695854975,-2.2580150616643215,-2.269295355285407,0
217,-1.4045672577348494,-2.2433410432432517,-2.269295355285407,0
218,-1.356496206869047,-2.2653520708748562,-2.205899460974472,0
219,-1.356496206869047,-2.302037116927531,-2.2375974081299397,0
220,-1.3444784441525963,-2.2873630985064612,-2.269295355285407,0
221,-1.2964073932867939,-2.2653520708748562,-2.269295355285407,0
222,-1.3805317323019481,-2.280026089295926,-2.269295355285407,0
223,-1.3805317323019481,-2.2726890800853914,-2.26137086849654,0
224,-1.3324606814361457,-2.2580150616643215,-2.2851443288631406,0
225,-1.3444784441525963,-2.2726890800853914,-2.2217484345522056,0
226,-1.356496206869047,-2.2433410432432517,-2.2375974081299397,0
227,-1.3444784441525963,-2.2873630985064612,-2.293068815652007,0
228,-1.3444784441525963,-2.2873630985064612,-2.269295355285407,0
229,-1.2964073932867939,-2.316711135348601,-2.26137086849654,0
230,-1.3444784441525963,-2.2506780524537864,-2.213823947763339,0
231,-1.3685139695854975,-2.2726890800853914,-2.2455218949188063,0
232,-1.3685139695854975,-2.316711135348601,-2.2455218949188063,0
233,-1.3805317323019481,-2.2653520708748562,-2.1979749741856054,0
234,-1.3685139695854975,-2.2726890800853914,-2.2296729213410726,0
235,-1.3444784441525963,-2.2653520708748562,-2.2217484345522056,0
236,-1.3685139695854975,-2.2580150616643215,-2.269295355285407,0
237,-1.3805317323019481,-2.316711135348601,-2.269295355285407,0
238,-1.320442918719695,-2.302037116927531,-2.2772198420742735,0
239,-1.3685139695854975,-2.2580150616643215,-2.2772198420742735,0
240,-1.3444784441525963,-2.2873630985064612,-2.293068815652007,0
241,-1.3324606814361457,-2.2506780524537864,-2.205899460974472,0
242,-1.3444784441525963,-2.2433410432432517,-2.293068815652007,0
243,-1.3324606814361457,-2.2506780524537864,-2.2534463817076733,0
244,-1.3685139695854975,-2.294700107716996,-2.269295355285407,0
245,-1.3444784441525963,-2.302037116927531,-2.2851443288631406,0
246,-1.3324606814361457,-2.2506780524537864,-2.2534463817076733,0
247,-1.3324606814361457,-2.280026089295926,-2.2296729213410726,0
248,-1.3805317323019481,-2.3093741261380663,-2.2772198420742735,0
249,-1.3444784441525963,-2.2433410432432517,-2.269295355285407,0
250,-1.3685139695854975,-2.2580150616643215,-2.2772198420742735,0
251,-1.2964073932867939,-2.280026089295926,-2.2375974081299397,0
252,-1.356496206869047,-2.2873630985064612,-2.2534463817076733,0
253,-1.3805317323019481,-2.316711135348601,-2.2534463817076733,0
254,-1.3685139695854975,-2.2873630985064612,-2.2772198420742735,0
255,-1.3444784441525963,-2.294700107716996,-2.213823947763339,0
256,-1.3084251560032445,-2.2433410432432517,-2.2375974081299397,0
257,-1.320442918719695,-2.2726890800853914,-2.2534463817076733,0
258,-1.3444784441525963,-2.2286670248221814,-2.269295355285407,0
259,-1.3685139695854975,-2.2360040340327165,-2.316842276018608,0
260,-1.320442918719695,-2.2653520708748562,-2.293068815652007,0
261,-1.320442918719695,-2.302037116927531,-2.2455218949188063,0
262,-1.3084251560032445,-2.302037116927531,-2.2772198420742735,0
263,-1.4406205458842012,-2.2433410432432517,-2.293068815652007,0
264,-1.3685139695854975,-2.2286670248221814,-2.2375974081299397,0
265,-1.3685139695854975,-2.3093741261380663,-2.269295355285407,0
266,-1.3324606814361457,-2.2506780524537864,-2.269295355285407,0
267,-1.4406205458842012,-2.280026089295926,-2.26137086849654,0
268,-1.3925494950183988,-2.2653520708748562,-2.205899460974472,0
269,-1.356496206869047,-2.2726890800853914,-2.2296729213410726,0
270,-1.3324606814361457,-2.2433410432432517,-2.269295355285407,0
271,-1.3685139695854975,-2.2873630985064612,-2.2455218949188063,0
272,-1.3324606814361457,-2.2726890800853914,-2.2455218949188063,0
273,-1.3805317323019481,-2.2726890800853914,-2.269295355285407,0
274,-1.4165850204513,-2.2873630985064612,-2.300993302440874,0
275,-1.356496206869047,-2.294700107716996,-2.2772198420742735,0
276,-1.3685139695854975,-2.2580150616643215,-2.2455218949188063,0
277,-1.4165850204513,-2.280026089295926,-2.2455218949188063,0
278,-1.3444784441525963,-2.2873630985064612,-2.2375974081299397,0
279,-1.3324606814361457,-2.2433410432432517,-2.2455218949188063,0
280,-1.320442918719695,-2.2873630985064612,-2.2534463817076733,0
281,-1.3685139695854975,-2.2873630985064612,-2.2455218949188063,0
282,-1.4045672577348494,-2.2433410432432517,-2.2772198420742735,0
283,-1.2964073932867939,-2.280026089295926,-2.2296729213410726,0
284,-1.356496206869047,-2.302037116927531,-2.300993302440874,0
285,-1.3084251560032445,-2.2873630985064612,-2.2455218949188063,0
286,-1.3084251560032445,-2.2726890800853914,-2.26137086849654,0
287,-1.3084251560032445,-2.2726890800853914,-2.213823947763339,0
288,-1.356496206869047,-2.2580150616643215,-2.1979749741856054,0
289,-1.4406205458842012,-2.2873630985064612,-2.41193611748501,0
290,-1.2363185797045408,-2.3093741261380663,-2.2455218949188063,0
291,-1.3805317323019481,-2.2653520708748562,-2.1979749741856054,0
292,-1.3925494950183988,-2.316711135348601,-2.2455218949188063,0
293,-1.3805317323019481,-2.2873630985064612,-2.1979749741856054,0
294,-1.3444784441525963,-2.2726890800853914,-2.2851443288631406,0
295,-1.3805317323019481,-2.2726890800853914,-2.2455218949188063,0
296,-1.3805317323019481,-2.3093741261380663,-2.2772198420742735,0
297,-1.320442918719695,-2.2653520708748562,-2.2455218949188063,0
298,-1.320442918719695,-2.302037116927531,-2.293068815652007,0
299,-1.3444784441525963,-2.302037116927531,-2.308917789229741,0
300,-1.356496206869047,-2.2506780524537864,-2.2375974081299397,0
301,-1.3925494950183988,-2.294700107716996,-2.2534463817076733,0
302,-1.3444784441525963,-2.316711135348601,-2.26137086849654,0
303,-1.3805317323019481,-2.2726890800853914,-2.2772198420742735,0
304,-1.3444784441525963,-2.2580150616643215,-2.269295355285407,0
305,-1.3925494950183988,-2.294700107716996,-2.213823947763339,0
306,-1.3925494950183988,-2.2580150616643215,-2.2296729213410726,0
307,-1.3444784441525963,-2.2726890800853914,-2.2375974081299397,0
308,-1.3805317323019481,-2.294700107716996,-2.2375974081299397,0
309,-1.3685139695854975,-2.2873630985064612,-2.2851443288631406,0
310,-1.3925494950183988,-2.2580150616643215,-2.2296729213410726,0
311,-1.3925494950183988,-2.2360040340327165,-2.2375974081299397,0
312,-1.3444784441525963,-2.294700107716996,-2.2534463817076733,0
313,-1.3324606814361457,-2.2726890800853914,-2.2534463817076733,0
314,-1.3084251560032445,-2.3093741261380663,-2.213823947763339,0
315,-1.356496206869047,-2.2873630985064612,-2.2851443288631406,0
316,-1.4165850204513,-2.2360040340327165,-2.26137086849654,0
317,-1.3925494950183988,-2.294700107716996,-2.300993302440874,0
318,-1.2964073932867939,-2.2580150616643215,-2.2296729213410726,0
319,-1.3444784441525963,-2.2433410432432517,-2.2455218949188063,0
320,-1.3444784441525963,-2.2726890800853914,-2.2296729213410726,0
321,-1.356496206869047,-2.2873630985064612,-2.2851443288631406,0
322,-1.3925494950183988,-2.2653520708748562,-2.2772198420742735,0
323,-1.3084251560032445,-2.2726890800853914,-2.2534463817076733,0
324,-1.3685139695854975,-2.2873630985064612,-2.2455218949188063,0
325,-1.3084251560032445,-2.2506780524537864,-2.2851443288631406,0
326,-1.2843896305703433,-2.2726890800853914,-2.2851443288631406,0
327,-1.3805317323019481,-2.2726890800853914,-2.26137086849654,0
328,-1.3925494950183988,-2.2580150616643215,-2.213823947763339,0
329,-1.3444784441525963,-2.2653520708748562,-2.2375974081299397,0
330,-1.3444784441525963,-2.2726890800853914,-2.2851443288631406,0
331,-1.3925494950183988,-2.2506780524537864,-2.26137086849654,0
332,-1.3084251560032445,-2.2580150616643215,-2.26137086849654,0
333,-1.356496206869047,-2.2653520708748562,-2.26137086849654,0
334,-1.356496206869047,-2.2653520708748562,-2.269295355285407,0
335,-1.356496206869047,-2.2360040340327165,-2.2296729213410726,0
336,-1.3805317323019481,-2.2726890800853914,-2.2375974081299397,0
337,-1.356496206869047,-2.2433410432432517,-2.293068815652007,0
338,-1.3805317323019481,-2.2726890800853914,-2.2296729213410726,0
339,-1.3324606814361457,-2.3093741261380663,-2.2534463817076733,0
340,-1.4406205458842012,-2.338722162980206,-2.2772198420742735,0
341,-1.4286027831677506,-2.338722162980206,-2.269295355285407,0
342,-1.4045672577348494,-2.302037116927531,-2.2217484345522056,0
343,-1.3685139695854975,-2.2580150616643215,-2.2455218949188063,0
344,-1.3444784441525963,-2.2726890800853914,-2.293068815652007,0
345,-1.4286027831677506,-2.2653520708748562,-2.2296729213410726,0
346,-1.356496206869047,-2.2433410432432517,-2.2217484345522056,0
347,-1.4045672577348494,-2.2653520708748562,-2.2455218949188063,0
348,-1.356496206869047,-2.280026089295926,-2.2375974081299397,0
349,-1.320442918719695,-2.2873630985064612,-2.26137086849654,0
350,-1.356496206869047,-2.2726890800853914,-2.2375974081299397,0
351,-1.320442918719695,-2.280026089295926,-2.2534463817076733,0
352,-1.3444784441525963,-2.302037116927531,-2.269295355285407,0
353,-1.3925494950183988,-2.2653520708748562,-2.2375974081299397,0
354,-1.4165850204513,-2.2726890800853914,-2.1979749741856054,0
355,-1.3444784441525963,-2.2873630985064612,-2.316842276018608,0
356,-1.3444784441525963,-2.2726890800853914,-2.2296729213410726,0
357,-1.3925494950183988,-2.2506780524537864,-2.2375974081299397,0
358,-1.2843896305703433,-2.302037116927531,-2.2851443288631406,0
359,-1.3805317323019481,-2.280026089295926,-2.2217484345522056,0
360,-1.356496206869047,-2.2286670248221814,-2.213823947763339,0
361,-1.356496206869047,-2.2873630985064612,-2.269295355285407,0
362,-1.3324606814361457,-2.316711135348601,-2.2534463817076733,0
363,-1.4165850204513,-2.2433410432432517,-2.150428053452404,0
364,-1.320442918719695,-2.316711135348601,-2.3326912495963414,0
365,-1.3925494950183988,-2.294700107716996,-2.26137086849654,0
366,-1.4165850204513,-2.2433410432432517,-2.2455218949188063,0
367,-1.3084251560032445,-2.2433410432432517,-2.269295355285407,0
368,-1.3925494950183988,-2.2726890800853914,-2.293068815652007,0
369,-1.4165850204513,-2.2360040340327165,-2.2296729213410726,0
370,-1.356496206869047,-2.2726890800853914,-2.308917789229741,0
371,-1.320442918719695,-2.302037116927531,-2.269295355285407,0
372,-1.356496206869047,-2.2506780524537864,-2.2217484345522056,0
373,-1.2964073932867939,-2.294700107716996,-2.2296729213410726,0
374,-1.356496206869047,-2.2873630985064612,-2.2534463817076733,0
375,-1.4165850204513,-2.2653520708748562,-2.269295355285407,0
376,-1.3685139695854975,-2.2580150616643215,-2.2534463817076733,0
377,-1.3084251560032445,-2.280026089295926,-2.2772198420742735,0
378,-1.4045672577348494,-2.2653520708748562,-2.26137086849654,0
379,-1.356496206869047,-2.316711135348601,-2.2375974081299397,0
380,-1.3805317323019481,-2.2726890800853914,-2.2296729213410726,0
381,-1.3685139695854975,-2.2580150616643215,-2.2534463817076733,0
382,-1.4286027831677506,-2.2873630985064612,-2.2851443288631406,0
383,-1.356496206869047,-2.2433410432432517,-2.2375974081299397,0
384,-1.320442918719695,-2.280026089295926,-2.2375974081299397,0
385,-1.4045672577348494,-2.2580150616643215,-2.2534463817076733,0
386,-1.3324606814361457,-2.2433410432432517,-2.269295355285407,0
387,-1.3925494950183988,-2.2726890800853914,-2.2772198420742735,0
388,-1.3805317323019481,-2.2873630985064612,-2.2851443288631406,0
389,-1.320442918719695,-2.294700107716996,-2.26137086849654,0
390,-1.3805317323019481,-2.2580150616643215,-2.2534463817076733,0
391,-1.3324606814361457,-2.2580150616643215,-2.2534463817076733,0
392,-1.320442918719695,-2.2726890800853914,-2.2455218949188063,0
393,-1.320442918719695,-2.280026089295926,-2.2851443288631406,0
394,-1.3805317323019481,-2.2653520708748562,-2.2534463817076733,0
395,-1.3324606814361457,-2.331385153769671,-2.2375974081299397,0
396,-1.3444784441525963,-2.2580150616643215,-2.2455218949188063,0
397,-1.356496206869047,-2.2726890800853914,-2.205899460974472,0
398,-1.3685139695854975,-2.2726890800853914,-2.2455218949188063,0
399,-1.3685139695854975,-2.2506780524537864,-2.2772198420742735,0
400,-1.356496206869047,-2.2580150616643215,-2.2375974081299397,0
401,-1.3444784441525963,-2.2873630985064612,-2.2296729213410726,0
402,-1.3685139695854975,-2.2580150616643215,-2.205899460974472,0
403,-1.3444784441525963,-2.2580150616643215,-2.26137086849654,0
404,-1.3805317323019481,-2.2433410432432517,-2.26137086849654,0
405,-1.4646560713171024,-2.302037116927531,-2.2534463817076733,0
406,-1.3444784441525963,-2.2580150616643215,-2.2534463817076733,0
407,-1.3805317323019481,-2.2653520708748562,-2.2534463817076733,0
408,-1.3444784441525963,-2.2580150616643215,-2.293068815652007,0
409,-1.3925494950183988,-2.2726890800853914,-2.2296729213410726,0
410,-1.4045672577348494,-2.2653520708748562,-2.2296729213410726,0
411,-1.4045672577348494,-2.2873630985064612,-2.2851443288631406,0
412,-1.3324606814361457,-2.2286670248221814,-2.2455218949188063,0
413,-1.3444784441525963,-2.2873630985064612,-2.2534463817076733,0
414,-1.3444784441525963,-2.2726890800853914,-2.2534463817076733,0
415,-1.3805317323019481,-2.302037116927531,-2.2217484345522056,0
416,-1.4045672577348494,-2.280026089295926,-2.2851443288631406,0
417,-1.4045672577348494,-2.2726890800853914,-2.26137086849654,0
418,-1.3685139695854975,-2.2726890800853914,-2.2534463817076733,0
419,-1.3805317323019481,-2.2580150616643215,-2.2455218949188063,0
420,-1.3685139695854975,-2.2580150616643215,-2.2375974081299397,0
