,x,y,z,label
107,-1.0717889803816123,-2.460620529482999,-2.3375799985739802,0
108,-1.0929100638961173,-2.484337395496937,-2.3937036662827094,0
109,-1.0823495221388648,-2.43690366346906,-2.345597665389513,0
110,-1.1351522309251276,-2.43690366346906,-2.345597665389513,0
111,-1.1140311474106224,-2.421092419459768,-2.401721333098242,0
112,-1.0929100638961173,-2.492243017501583,-2.3856859994671766,0
113,-1.1245916891678749,-2.476431773492291,-2.369650665836111,0
114,-1.1245916891678749,-2.4527149074783523,-2.345597665389513,0
115,-1.0929100638961173,-2.460620529482999,-2.345597665389513,0
116,-1.1245916891678749,-2.476431773492291,-2.345597665389513,0
117,-1.0612284386243596,-2.4448092854737062,-2.3937036662827094,0
118,-1.1457127726823801,-2.468526151487645,-2.313526998127382,0
119,-1.0717889803816123,-2.4448092854737062,-2.401721333098242,0
120,-1.050667896867107,-2.484337395496937,-2.3536153322050457,0
121,-1.1034706056533699,-2.4527149074783523,-2.3856859994671766,0
122,-1.1245916891678749,-2.476431773492291,-2.401721333098242,0
123,-1.1668338561968852,-2.460620529482999,-2.3937036662827094,0
124,-1.0717889803816123,-2.4527149074783523,-2.3937036662827094,0
125,-1.029546813352602,-2.468526151487645,-2.369650665836111,0
126,-1.050667896867107,-2.468526151487645,-2.345597665389513,0
127,-1.0823495221388648,-2.428998041464414,-2.3616329990205784,0
128,-1.1034706056533699,-2.468526151487645,-2.3856859994671766,0
129,-1.0823495221388648,-2.4527149074783523,-2.3536153322050457,0
130,-1.0823495221388648,-2.476431773492291,-2.3375799985739802,0
131,-1.0823495221388648,-2.43690366346906,-2.3616329990205784,0
132,-1.0823495221388648,-2.4527149074783523,-2.369650665836111,0
133,-1.008425729838097,-2.468526151487645,-2.3055093313118493,0
134,-1.0823495221388648,-2.468526151487645,-2.3937036662827094,0
135,-1.0823495221388648,-2.421092419459768,-2.3536153322050457,0
136,-1.1245916891678749,-2.4448092854737062,-2.2654209972341857,0
137,-1.2090760232258955,-2.4527149074783523,-2.369650665836111,0
138,-1.0717889803816123,-2.508054261510875,-2.3856859994671766,0
139,-1.1668338561968852,-2.413186797455122,-2.3375799985739802,0
140,-1.0929100638961173,-2.4527149074783523,-2.3536153322050457,0
141,-1.1140311474106224,-2.468526151487645,-2.3616329990205784,0
142,-1.1351522309251276,-2.468526151487645,-2.3616329990205784,0
143,-1.1562733144396327,-2.4527149074783523,-2.377668332651644,0
144,-1.1140311474106224,-2.484337395496937,-2.3937036662827094,0
145,-1.1140311474106224,-2.4527149074783523,-2.313526998127382,0
146,-1.1457127726823801,-2.4527149074783523,-2.313526998127382,0
147,-1.050667896867107,-2.547582371534106,-2.4418096671759058,0
148,-1.1245916891678749,-2.421092419459768,-2.345597665389513,0
149,-1.1457127726823801,-2.468526151487645,-2.2974916644963166,0
150,-1.0717889803816123,-2.5159598835155212,-2.3536153322050457,0
151,-1.0823495221388648,-2.460620529482999,-2.369650665836111,0
152,-1.1034706056533699,-2.428998041464414,-2.3375799985739802,0
153,-1.0717889803816123,-2.4448092854737062,-2.401721333098242,0
154,-1.1245916891678749,-2.428998041464414,-2.321544664942915,0
155,-1.0929100638961173,-2.4527149074783523,-2.3375799985739802,0
156,-1.1140311474106224,-2.468526151487645,-2.345597665389513,0
157,-1.0823495221388648,-2.500148639506229,-2.377668332651644,0
158,-1.1351522309251276,-2.43690366346906,-2.3616329990205784,0
159,-1.1351522309251276,-2.484337395496937,-2.3375799985739802,0
160,-1.0929100638961173,-2.476431773492291,-2.345597665389513,0
161,-1.0401073551098545,-2.468526151487645,-2.345597665389513,0
162,-1.0929100638961173,-2.460620529482999,-2.369650665836111,0
163,-1.0717889803816123,-2.4448092854737062,-2.377668332651644,0
164,-1.1140311474106224,-2.4527149074783523,-2.3616329990205784,0
165,-1.0929100638961173,-2.484337395496937,-2.321544664942915,0
166,-1.1457127726823801,-2.476431773492291,-2.321544664942915,0
167,-1.1245916891678749,-2.500148639506229,-2.3055093313118493,0
168,-1.1034706056533699,-2.484337395496937,-2.3856859994671766,0
169,-1.1245916891678749,-2.484337395496937,-2.3295623317584475,0
170,-1.1668338561968852,-2.460620529482999,-2.345597665389513,0
171,-1.1457127726823801,-2.4448092854737062,-2.345597665389513,0
172,-1.1351522309251276,-2.4527149074783523,-2.3616329990205784,0
173,-1.1245916891678749,-2.460620529482999,-2.377668332651644,0
174,-1.1351522309251276,-2.4527149074783523,-2.3295623317584475,0
175,-1.0929100638961173,-2.428998041464414,-2.3937036662827094,0
176,-1.1562733144396327,-2.405281175450476,-2.3616329990205784,0
177,-1.1562733144396327,-2.484337395496937,-2.321544664942915,0
178,-1.1245916891678749,-2.476431773492291,-2.345597665389513,0
179,-1.1034706056533699,-2.4448092854737062,-2.3616329990205784,0
180,-1.1034706056533699,-2.484337395496937,-2.3295623317584475,0
181,-1.0717889803816123,-2.4448092854737062,-2.377668332651644,0
182,-1.1351522309251276,-2.468526151487645,-2.3616329990205784,0
183,-1.1034706056533699,-2.476431773492291,-2.377668332651644,0
184,-1.1034706056533699,-2.500148639506229,-2.369650665836111,0
185,-1.1140311474106224,-2.421092419459768,-2.345597665389513,0
186,-1.1351522309251276,-2.468526151487645,-2.3937036662827094,0
187,-1.050667896867107,-2.428998041464414,-2.345597665389513,0
188,-1.1140311474106224,-2.405281175450476,-2.377668332651644,0
189,-1.1457127726823801,-2.460620529482999,-2.3536153322050457,0
190,-1.0929100638961173,-2.500148639506229,-2.345597665389513,0
191,-1.1351522309251276,-2.4448092854737062,-2.3616329990205784,0
192,-1.0929100638961173,-2.468526151487645,-2.3616329990205784,0
193,-1.1140311474106224,-2.460620529482999,-2.3375799985739802,0
194,-1.1034706056533699,-2.428998041464414,-2.345597665389513,0
195,-1.0717889803816123,-2.4527149074783523,-2.3295623317584475,0
196,-1.0929100638961173,-2.468526151487645,-2.369650665836111,0
197,-1.0929100638961173,-2.500148639506229,-2.313526998127382,0
198,-1.1034706056533699,-2.460620529482999,-2.3375799985739802,0
199,-1.0929100638961173,-2.500148639506229,-2.3295623317584475,0
200,-1.1351522309251276,-2.460620529482999,-2.321544664942915,0
201,-1.1140311474106224,-2.468526151487645,-2.321544664942915,0
202,-1.0717889803816123,-2.476431773492291,-2.3536153322050457,0
203,-1.1140311474106224,-2.476431773492291,-2.345597665389513,0
204,-1.0717889803816123,-2.476431773492291,-2.3375799985739802,0
205,-1.1351522309251276,-2.4527149074783523,-2.3856859994671766,0
206,-1.1351522309251276,-2.421092419459768,-2.3536153322050457,0
207,-1.1245916891678749,-2.428998041464414,-2.369650665836111,0
208,-1.1140311474106224,-2.4527149074783523,-2.401721333098242,0
209,-1.0823495221388648,-2.500148639506229,-2.369650665836111,0
210,-1.1457127726823801,-2.484337395496937,-2.3536153322050457,0
211,-1.1140311474106224,-2.460620529482999,-2.3536153322050457,0
212,-1.2090760232258955,-2.43690366346906,-2.377668332651644,0
213,-1.1668338561968852,-2.4527149074783523,-2.3375799985739802,0
214,-1.1034706056533699,-2.468526151487645,-2.3856859994671766,0
215,-1.1034706056533699,-2.460620529482999,-2.3295623317584475,0
216,-1.1245916891678749,-2.484337395496937,-2.3856859994671766,0
217,-1.1245916891678749,-2.4527149074783523,-2.3616329990205784,0
218,-1.1034706056533699,-2.43690366346906,-2.3536153322050457,0
219,-1.1140311474106224,-2.484337395496937,-2.313526998127382,0
220,-1.0929100638961173,-2.460620529482999,-2.3375799985739802,0
221,-1.0929100638961173,-2.476431773492291,-2.377668332651644,0
222,-1.1245916891678749,-2.428998041464414,-2.3375799985739802,0
223,-1.1245916891678749,-2.4527149074783523,-2.345597665389513,0
224,-1.050667896867107,-2.460620529482999,-2.3055093313118493,0
225,-1.1351522309251276,-2.4448092854737062,-2.3536153322050457,0
226,-1.1351522309251276,-2.460620529482999,-2.3536153322050457,0
227,-1.1034706056533699,-2.460620529482999,-2.3375799985739802,0
228,-1.1034706056533699,-2.460620529482999,-2.3536153322050457,0
229,-1.0823495221388648,-2.4527149074783523,-2.369650665836111,0
230,-1.0401073551098545,-2.43690366346906,-2.401721333098242,0
231,-1.1351522309251276,-2.460620529482999,-2.3295623317584475,0
232,-1.0823495221388648,-2.4448092854737062,-2.3937036662827094,0
233,-1.1245916891678749,-2.413186797455122,-2.377668332651644,0
234,-1.0823495221388648,-2.428998041464414,-2.3295623317584475,0
235,-1.1351522309251276,-2.468526151487645,-2.3937036662827094,0
236,-1.1245916891678749,-2.4448092854737062,-2.345597665389513,0
237,-1.1351522309251276,-2.413186797455122,-2.3536153322050457,0
238,-1.1140311474106224,-2.468526151487645,-2.345597665389513,0
239,-1.0929100638961173,-2.43690366346906,-2.3295623317584475,0
240,-1.0929100638961173,-2.4448092854737062,-2.3536153322050457,0
241,-1.1140311474106224,-2.421092419459768,-2.377668332651644,0
242,-1.0929100638961173,-2.468526151487645,-2.377668332651644,0
243,-1.0823495221388648,-2.468526151487645,-2.369650665836111,0
244,-1.0929100638961173,-2.468526151487645,-2.3375799985739802,0
245,-1.1245916891678749,-2.4448092854737062,-2.3536153322050457,0
246,-1.0823495221388648,-2.492243017501583,-2.3616329990205784,0
247,-1.0823495221388648,-2.43690366346906,-2.345597665389513,0
248,-1.1034706056533699,-2.4448092854737062,-2.3295623317584475,0
249,-1.1034706056533699,-2.4527149074783523,-2.3375799985739802,0
250,-1.0929100638961173,-2.468526151487645,-2.369650665836111,0
251,-1.1351522309251276,-2.4527149074783523,-2.3536153322050457,0
252,-1.0929100638961173,-2.43690366346906,-2.3616329990205784,0
253,-1.1034706056533699,-2.428998041464414,-2.345597665389513,0
254,-1.0717889803816123,-2.460620529482999,-2.2974916644963166,0
255,-1.1034706056533699,-2.4527149074783523,-2.3536153322050457,0
256,-1.0929100638961173,-2.468526151487645,-2.3616329990205784,0
257,-1.0823495221388648,-2.4448092854737062,-2.3295623317584475,0
258,-1.0823495221388648,-2.4527149074783523,-2.3536153322050457,0
259,-1.1351522309251276,-2.476431773492291,-2.3055093313118493,0
260,-1.050667896867107,-2.468526151487645,-2.321544664942915,0
261,-1.0823495221388648,-2.468526151487645,-2.369650665836111,0
262,-1.1457127726823801,-2.468526151487645,-2.321544664942915,0
263,-1.1140311474106224,-2.476431773492291,-2.3295623317584475,0
264,-1.0823495221388648,-2.484337395496937,-2.3375799985739802,0
265,-1.1140311474106224,-2.460620529482999,-2.3375799985739802,0
266,-1.0929100638961173,-2.460620529482999,-2.3616329990205784,0
267,-1.1668338561968852,-2.484337395496937,-2.3375799985739802,0
268,-1.0823495221388648,-2.4448092854737062,-2.3295623317584475,0
269,-1.0823495221388648,-2.43690366346906,-2.3295623317584475,0
270,-1.1351522309251276,-2.476431773492291,-2.345597665389513,0
271,-1.0717889803816123,-2.4527149074783523,-2.3616329990205784,0
272,-1.0929100638961173,-2.476431773492291,-2.3375799985739802,0
273,-1.0929100638961173,-2.4527149074783523,-2.3536153322050457,0
274,-1.0823495221388648,-2.476431773492291,-2.377668332651644,0
275,-1.1457127726823801,-2.4527149074783523,-2.3856859994671766,0
276,-1.1140311474106224,-2.468526151487645,-2.377668332651644,0
277,-1.1140311474106224,-2.500148639506229,-2.401721333098242,0
278,-1.0717889803816123,-2.500148639506229,-2.369650665836111,0
279,-1.1457127726823801,-2.43690366346906,-2.3375799985739802,0
280,-1.0929100638961173,-2.428998041464414,-2.3536153322050457,0
281,-1.0929100638961173,-2.4527149074783523,-2.3375799985739802,0
282,-1.1457127726823801,-2.421092419459768,-2.3536153322050457,0
283,-1.1140311474106224,-2.4527149074783523,-2.3375799985739802,0
284,-1.1879549397113902,-2.468526151487645,-2.321544664942915,0
285,-1.1140311474106224,-2.468526151487645,-2.3295623317584475,0
286,-1.0823495221388648,-2.4527149074783523,-2.3375799985739802,0
287,-1.1562733144396327,-2.468526151487645,-2.3375799985739802,0
288,-1.1245916891678749,-2.43690366346906,-2.3375799985739802,0
289,-1.0717889803816123,-2.43690366346906,-2.3616329990205784,0
290,-1.1457127726823801,-2.468526151487645,-2.377668332651644,0
291,-1.1245916891678749,-2.476431773492291,-2.289473997680784,0
292,-1.1034706056533699,-2.492243017501583,-2.369650665836111,0
293,-1.1245916891678749,-2.500148639506229,-2.3616329990205784,0
294,-1.0717889803816123,-2.484337395496937,-2.377668332651644,0
295,-1.1140311474106224,-2.484337395496937,-2.3616329990205784,0
296,-1.1351522309251276,-2.460620529482999,-2.3616329990205784,0
297,-1.0929100638961173,-2.460620529482999,-2.345597665389513,0
298,-1.0929100638961173,-2.500148639506229,-2.3856859994671766,0
299,-1.1034706056533699,-2.4527149074783523,-2.3536153322050457,0
300,-1.1140311474106224,-2.460620529482999,-2.3616329990205784,0
301,-1.0823495221388648,-2.468526151487645,-2.3536153322050457,0
302,-1.1351522309251276,-2.476431773492291,-2.369650665836111,0
303,-1.1034706056533699,-2.4527149074783523,-2.3856859994671766,0
304,-1.0929100638961173,-2.4448092854737062,-2.3055093313118493,0
305,-1.0823495221388648,-2.468526151487645,-2.3375799985739802,0
306,-1.1140311474106224,-2.4527149074783523,-2.3536153322050457,0
307,-1.0929100638961173,-2.508054261510875,-2.345597665389513,0
308,-1.1351522309251276,-2.476431773492291,-2.377668332651644,0
309,-1.0823495221388648,-2.4527149074783523,-2.369650665836111,0
310,-1.1245916891678749,-2.468526151487645,-2.3536153322050457,0
311,-1.1668338561968852,-2.4448092854737062,-2.3295623317584475,0
312,-1.1034706056533699,-2.500148639506229,-2.321544664942915,0
313,-1.1245916891678749,-2.468526151487645,-2.3375799985739802,0
314,-1.1668338561968852,-2.492243017501583,-2.345597665389513,0
315,-1.0929100638961173,-2.428998041464414,-2.3856859994671766,0
316,-1.0929100638961173,-2.484337395496937,-2.345597665389513,0
317,-1.1140311474106224,-2.4527149074783523,-2.377668332651644,0
318,-1.0612284386243596,-2.43690366346906,-2.377668332651644,0
319,-1.1562733144396327,-2.484337395496937,-2.3856859994671766,0
320,-1.1034706056533699,-2.460620529482999,-2.369650665836111,0
321,-1.0717889803816123,-2.421092419459768,-2.345597665389513,0
322,-1.0717889803816123,-2.4527149074783523,-2.3536153322050457,0
323,-1.1562733144396327,-2.460620529482999,-2.3536153322050457,0
324,-1.0929100638961173,-2.468526151487645,-2.3616329990205784,0
325,-1.0929100638961173,-2.500148639506229,-2.4257743335448403,0
326,-1.1457127726823801,-2.476431773492291,-2.345597665389513,0
327,-1.0717889803816123,-2.492243017501583,-2.3055093313118493,0
328,-1.1034706056533699,-2.492243017501583,-2.369650665836111,0
329,-1.0929100638961173,-2.4527149074783523,-2.3055093313118493,0
330,-1.0823495221388648,-2.460620529482999,-2.3536153322050457,0
331,-1.1351522309251276,-2.468526151487645,-2.345597665389513,0
332,-1.0929100638961173,-2.43690366346906,-2.369650665836111,0
333,-1.1245916891678749,-2.476431773492291,-2.3616329990205784,0
334,-1.1245916891678749,-2.4448092854737062,-2.345597665389513,0
335,-1.0717889803816123,-2.43690366346906,-2.313526998127382,0
336,-1.0823495221388648,-2.4527149074783523,-2.321544664942915,0
337,-1.1245916891678749,-2.468526151487645,-2.3295623317584475,0
338,-1.0823495221388648,-2.460620529482999,-2.3295623317584475,0
339,-1.0717889803816123,-2.428998041464414,-2.4257743335448403,0
340,-1.0717889803816123,-2.468526151487645,-2.345597665389513,0
341,-1.0717889803816123,-2.468526151487645,-2.3536153322050457,0
342,-1.1034706056533699,-2.468526151487645,-2.3536153322050457,0
343,-1.1245916891678749,-2.468526151487645,-2.345597665389513,0
344,-1.0929100638961173,-2.468526151487645,-2.3536153322050457,0
345,-1.0929100638961173,-2.484337395496937,-2.3616329990205784,0
346,-1.1034706056533699,-2.468526151487645,-2.3616329990205784,0
347,-1.0823495221388648,-2.413186797455122,-2.3375799985739802,0
348,-1.1034706056533699,-2.4448092854737062,-2.345597665389513,0
349,-1.1034706056533699,-2.492243017501583,-2.3295623317584475,0
350,-1.0929100638961173,-2.468526151487645,-2.377668332651644,0
351,-1.1245916891678749,-2.468526151487645,-2.289473997680784,0
352,-1.1245916891678749,-2.460620529482999,-2.3616329990205784,0
353,-1.0612284386243596,-2.468526151487645,-2.377668332651644,0
354,-1.0717889803816123,-2.468526151487645,-2.313526998127382,0
355,-1.0823495221388648,-2.4527149074783523,-2.3536153322050457,0
356,-1.1562733144396327,-2.468526151487645,-2.3055093313118493,0
357,-1.0823495221388648,-2.476431773492291,-2.3375799985739802,0
358,-1.0929100638961173,-2.4527149074783523,-2.369650665836111,0
359,-1.1034706056533699,-2.4448092854737062,-2.3375799985739802,0
360,-1.1351522309251276,-2.428998041464414,-2.401721333098242,0
361,-1.1245916891678749,-2.484337395496937,-2.369650665836111,0
362,-1.1034706056533699,-2.500148639506229,-2.3375799985739802,0
363,-1.0612284386243596,-2.468526151487645,-2.3536153322050457,0
364,-1.1034706056533699,-2.484337395496937,-2.3616329990205784,0
365,-1.1034706056533699,-2.484337395496937,-2.3616329990205784,0
366,-1.0823495221388648,-2.4448092854737062,-2.369650665836111,0
367,-1.0717889803816123,-2.460620529482999,-2.3856859994671766,0
368,-1.1351522309251276,-2.460620529482999,-2.345597665389513,0
369,-1.1245916891678749,-2.460620529482999,-2.3536153322050457,0
370,-1.1034706056533699,-2.492243017501583,-2.3616329990205784,0
371,-1.0717889803816123,-2.4448092854737062,-2.369650665836111,0
372,-1.0929100638961173,-2.43690366346906,-2.3375799985739802,0
373,-1.1245916891678749,-2.4527149074783523,-2.369650665836111,0
374,-1.1351522309251276,-2.43690366346906,-2.3536153322050457,0
375,-1.0717889803816123,-2.428998041464414,-2.345597665389513,0
376,-1.1773943979541377,-2.421092419459768,-2.345597665389513,0
377,-1.1457127726823801,-2.476431773492291,-2.345597665389513,0
378,-1.0717889803816123,-2.4448092854737062,-2.3616329990205784,0
379,-1.0929100638961173,-2.4527149074783523,-2.3536153322050457,0
380,-1.1034706056533699,-2.476431773492291,-2.321544664942915,0
381,-1.1668338561968852,-2.460620529482999,-2.377668332651644,0
382,-1.1140311474106224,-2.460620529482999,-2.3375799985739802,0
383,-1.1351522309251276,-2.476431773492291,-2.3616329990205784,0
384,-1.1245916891678749,-2.484337395496937,-2.377668332651644,0
385,-1.1140311474106224,-2.5159598835155212,-2.345597665389513,0
386,-1.1245916891678749,-2.4448092854737062,-2.3536153322050457,0
387,-1.1140311474106224,-2.468526151487645,-2.3295623317584475,0
388,-1.1140311474106224,-2.4448092854737062,-2.3055093313118493,0
389,-1.1562733144396327,-2.468526151487645,-2.3616329990205784,0
390,-1.1034706056533699,-2.492243017501583,-2.3375799985739802,0
391,-1.1140311474106224,-2.4448092854737062,-2.3375799985739802,0
392,-1.1457127726823801,-2.4448092854737062,-2.3536153322050457,0
393,-1.0823495221388648,-2.43690366346906,-2.345597665389513,0
394,-1.1245916891678749,-2.468526151487645,-2.321544664942915,0
395,-1.1034706056533699,-2.500148639506229,-2.3295623317584475,0
396,-1.1140311474106224,-2.468526151487645,-2.3536153322050457,0
397,-1.1245916891678749,-2.460620529482999,-2.3536153322050457,0
398,-1.1457127726823801,-2.4448092854737062,-2.3375799985739802,0
399,-1.0612284386243596,-2.421092419459768,-2.377668332651644,0
400,-1.0929100638961173,-2.460620529482999,-2.3055093313118493,0
401,-1.1457127726823801,-2.421092419459768,-2.3856859994671766,0
402,-1.1140311474106224,-2.492243017501583,-2.369650665836111,0
403,-1.1034706056533699,-2.4527149074783523,-2.3856859994671766,0
404,-1.0401073551098545,-2.4527149074783523,-2.377668332651644,0
405,-1.0717889803816123,-2.468526151487645,-2.3375799985739802,0
406,-1.1034706056533699,-2.4527149074783523,-2.3536153322050457,0
407,-1.1245916891678749,-2.428998041464414,-2.3375799985739802,0
408,-1.0823495221388648,-2.43690366346906,-2.3856859994671766,0
409,-1.1140311474106224,-2.492243017501583,-2.3616329990205784,0
410,-1.0717889803816123,-2.413186797455122,-2.345597665389513,0
411,-1.1034706056533699,-2.476431773492291,-2.321544664942915,0
412,-1.1140311474106224,-2.4527149074783523,-2.3616329990205784,0
413,-1.1034706056533699,-2.460620529482999,-2.3856859994671766,0
414,-1.0823495221388648,-2.460620529482999,-2.3616329990205784,0
415,-1.0717889803816123,-2.421092419459768,-2.377668332651644,0
416,-1.1034706056533699,-2.4448092854737062,-2.313526998127382,0
417,-1.0823495221388648,-2.500148639506229,-2.3295623317584475,0
418,-1.050667896867107,-2.468526151487645,-2.3375799985739802,0
419,-1.1245916891678749,-2.4527149074783523,-2.3295623317584475,0
420,-1.0717889803816123,-2.421092419459768,-2.3375799985739802,0
421,-1.1034706056533699,-2.460620529482999,-2.313526998127382,0
422,-1.1034706056533699,-2.4448092854737062,-2.3937036662827094,0
423,-1.0929100638961173,-2.413186797455122,-2.377668332651644,0
424,-1.1351522309251276,-2.4448092854737062,-2.3616329990205784,0
425,-1.0823495221388648,-2.4448092854737062,-2.377668332651644,0
